date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42352,ゾロアーク,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42351,ゾロア,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,40987,チラーミィ,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,38788,チラチーノ,3
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42290,マナフィ,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,39786,アップリュー,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42117,ライチュウ,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42191,テールナー,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,39787,タルップル,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41307,バサギリ,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41701,ヤドラン,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41500,グラエナ,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42006,かがやくジラーチ,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41122,ふつうのつりざお,3
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41117,クイックボール,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42404,レベルボール,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41118,しんかのおこう,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42406,こだわりベルト,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42420,博士の研究（ナナカマド博士）,3
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42025,セレナ,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42422,ボスの指令（アカギ）,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,40307,ボスの指令（フラダリ）,1
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,41131,マリィ,2
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42426,頂への雪道,2
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,40332,ツインエネルギー,4
2022-12-03,2022-12-03 10:30:00,シティリーグ,シティリーグ2023 シーズン2 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,46013,/event/detail/46013/result,1,0031766430,わく,FkVbFw-SNJ1nv-kVFfkF,42432,ダブルターボエネルギー,3
