date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,41848,ヤミラミ,2
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,41837,ウッウ,1
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42372,ギラティナVSTAR,3
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42294,かがやくゲッコウガ,1
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42828,マナフィ,1
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42085,ギラティナV,4
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42837,キュワワー,4
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42496,ミラージュゲート,4
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,40053,バトルVIPパス,4
2023-05-14,2023-05-14 10:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,ふぁんたじ屋,愛媛県,109192,/event/detail/109192/result,1,0012297641,キ,gnNggg-4M4rCr-LgiQNH,42766,ネストボール,3
