date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40002,ミュウVMAX,3
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40001,ミュウV,4
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40031,ゲノセクトV,4
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40010,メロエッタ,2
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,42787,ネストボール,2
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,41424,フェザーボール,1
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,41120,ハイパーボール,4
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40053,バトルVIPパス,4
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,42400,パワータブレット,4
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,39668,ウッウロボ,3
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,40279,あなぬけのヒモ,3
2023-02-12,2023-02-12 11:00:00,シティリーグ,シティリーグ2023 シーズン3 オープンリーグ,TSUTAYA西友町田店,東京都,76226,/event/detail/76226/result,1,0019781220,キャノン,nggnLi-QvDAHP-PLNNNN,42406,こだわりベルト,2
