date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,42371,ギラティナV,3
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,41885,ギラティナVSTAR,3
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,41853,キュワワー,4
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,41848,ヤミラミ,2
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,41837,ウッウ,1
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,42294,かがやくゲッコウガ,1
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,42290,マナフィ,1
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,43164,ミカルゲ,1
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,42022,ポケモンいれかえ,4
2023-04-22,2023-04-22 11:00:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,トーナメントセンターバトロコ　吉祥寺駅前,東京都,109029,/event/detail/109029/result,1,0000560898,ファントム,88x4c8-R0Llvq-D8DJDx,39121,あなぬけのヒモ,2
