date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42208,ルギアV,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42172,ルギアVSTAR,3
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42211,アーケオス,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,38762,イベルタル,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,38421,ライコウ,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41692,かがやくリザードン,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,39685,バケッチャ,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41905,ネオラントV,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41113,クロバットV,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41870,ドラピオンV,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,37722,クイックボール,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,40991,ハイパーボール,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,39726,しんかのおこう,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,40992,こだわりベルト,2
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41897,ロストスイーパー,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,38392,マリィ,2
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42025,セレナ,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,40307,ボスの指令（フラダリ）,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42251,博士の研究（ナナカマド博士）,3
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,41132,頂への雪道,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42074,ダブルターボエネルギー,3
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,42075,Vガードエネルギー,1
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,38238,パワフル無色エネルギー,4
2022-11-13,2022-11-13 11:00:00,シティリーグ,シティリーグ2023 シーズン1 オープンリーグ,フルコンプ　名古屋大須店,愛知県,31758,/event/detail/31758/result,1,0033925574,じゅ〜,nnNLL9-c5qDZg-nQLnLL,37730,オーロラエネルギー,4
