date,datetime,event_type,event_name,sponsorship,address,event_id,event_url,rank,player_id,player_name,deck_id,card_id,card_name,count
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40002,ミュウVMAX,3
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40001,ミュウV,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40031,ゲノセクトV,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,39725,あなぬけのヒモ,1
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40991,ハイパーボール,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40053,バトルVIPパス,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40054,パワータブレット,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,41897,ロストスイーパー,4
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,40992,こだわりベルト,1
2023-05-21,2023-05-21 10:30:00,シティリーグ,シティリーグ2023 シーズン4 オープンリーグ,CARDBOXメディアポリス横浜日吉本町店,神奈川県,109149,/event/detail/109149/result,1,0016997866,nkenji,yXSppX-pkyeYC-pM3SSS,42184,森の封印石,2
